scientificName,decimalLatitude,decimalLongitude,eventDate
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",29.64133,-91.928238,2023-05-20T09:46:24
"Trichiurus lepturus Linnaeus, 1758",-2.671258,-80.239578,2023-05-23T11:30
"Trichiurus lepturus Linnaeus, 1758",29.337503,-94.777733,2023-05-21T21:53:23
"Trichiurus lepturus Linnaeus, 1758",29.381687,-94.859736,2023-06-03T20:27:27
"Trichiurus lepturus Linnaeus, 1758",36.387078,-75.829014,2023-06-22T07:34:51
"Trichiurus lepturus Linnaeus, 1758",31.398655,-81.301812,2023-06-14T14:13:43
"Trichiurus lepturus Linnaeus, 1758",36.077672,-75.696695,2023-06-23T09:45:33
"Trichiurus lepturus Linnaeus, 1758",36.316925,-75.806145,2023-06-21T20:59:34
"Trichiurus lepturus Linnaeus, 1758",32.205106,-80.681253,2023-06-29T07:51
"Trichiurus lepturus Linnaeus, 1758",-0.85511,-46.601963,2023-07-01T12:10:54
"Trichiurus lepturus Linnaeus, 1758",37.870899,-75.367098,2023-07-07T09:39:13
"Trichiurus lepturus Linnaeus, 1758",37.165273,-75.988269,2023-07-12T09:59
"Trichiurus lepturus Linnaeus, 1758",38.879558,-76.496036,2023-07-25T09:12:56
"Trichiurus lepturus Linnaeus, 1758",-29.803371,-50.03487,2023-07-29
"Trichiurus lepturus Linnaeus, 1758",-6.885983,-34.885482,2023-07-25T07:28
"Trichiurus lepturus Linnaeus, 1758",27.747824,-97.119774,2023-07-24T01:27
"Trichiurus lepturus Linnaeus, 1758",28.6748,-87.82237,2023-07-21
"Trichiurus lepturus Linnaeus, 1758",28.624874,-96.294003,2023-08-09T11:39:07
"Trichiurus lepturus Linnaeus, 1758",37.614803,-75.632477,2023-08-17T10:05
"Trichiurus lepturus Linnaeus, 1758",26.079939,-97.205192,2023-08-19T02:24:48
