scientificName,taxonKey,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,occurrenceStatus,continent,countryCode,stateProvince,island,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,eventDate,year,month,day
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.09556,129.080727,,,,1929-07-18,1929.0,7.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,JP,,,34.055735,130.809623,,,,1929-07-12,1929.0,7.0,12.0
"Pampus cinereus (Bloch, 1795)",2397674,0.0,,,,,PRESENT,ASIA,MY,,,2.913303,100.588643,,,15398.0,1926-07,1926.0,7.0,
"Stromateoides argenteus (Euphrasen, 1788)",2397679,1.0,,,,,PRESENT,ASIA,KR,Yeongnam,,35.142092,129.132288,,,,1911,1911.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,36.1,120.31667,,,,1908,1908.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IR,,,26.557,54.9375,,,,1900-01,1900.0,1.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,CN,kwangtung,,23.383,116.65,,,,1881,1881.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,Indeterminate,Adult,PRESENT,ASIA,JP,,,32.75,129.86666,,,,1879-10-23,1879.0,10.0,23.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,VN,cochinchine,,10.767,106.717,,,,1877,1877.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,Adult,PRESENT,ASIA,MY,,,5.37252,100.33659,,,40310.0,1860-11-01/1860-11-30,1860.0,11.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,MY,,,5.37252,100.33659,,,40310.0,1860-11-01/1860-11-30,1860.0,11.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,IN,kerala,,11.683,75.517,,,,1834,1834.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,IN,maharashtra,,18.933,72.85,,,,1826,1826.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,IN,maharashtra,,18.933,72.85,,,,1825,1825.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,IN,maharashtra,,18.933,72.85,,,,1825,1825.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,21.65,88.633333,,,,,,,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,,,42.833333,101.0,,,,,,,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,CN,Shandong,,35.974167,120.466111,,,,,,,
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,CN,Shandong,,35.921944,120.371389,,,,,,,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,IN,coromandel,,11.983,79.833,,,,,,,
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Kerala,,9.545512,76.362436,,,31236.0,2025-01-10T16:31:56,2025.0,1.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,SG,East,,1.346429,103.856472,,,31447.0,2025-01-18T13:50,2025.0,1.0,18.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.000751,34.72301,,,,2025-01-02,2025.0,1.0,2.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.790454,34.926743,,,,2025-01-04,2025.0,1.0,4.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.825866,35.015176,,,,2025-01-15,2025.0,1.0,15.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.132769,34.764095,,,,2025-01-02,2025.0,1.0,2.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.852388,34.654536,,,,2025-01-22,2025.0,1.0,22.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,LK,Galle,,6.267964,80.183206,,,31356.0,2025-02-05T05:16:18,2025.0,2.0,5.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Rayong,,12.634241,101.554313,,,31069.0,2025-02-01T10:07:43,2025.0,2.0,1.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,LK,Kalutara,,6.425451,79.962612,,,31350.0,2025-02-04T15:05:17,2025.0,2.0,4.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,PH,Palawan,,9.685978,118.701388,,,31227.0,2025-02-06T18:25:57,2025.0,2.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Karnataka,,12.870771,74.850072,,,31057.0,2025-02-23T08:08:49,2025.0,2.0,23.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.806197,34.939293,,,,2025-03-03,2025.0,3.0,3.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.833068,35.032645,,,,2025-03-03,2025.0,3.0,3.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.843427,34.951936,,,,2025-03-03,2025.0,3.0,3.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TH,Satun,,6.526299,99.320382,,,31350.0,2025-04-16T19:00:04,2025.0,4.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TH,Prachuap Khiri Khan,,12.555022,99.984419,,,31081.0,2025-04-16T17:35:30,2025.0,4.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,AE,Dubay,,25.200104,55.282546,,,29981.0,2025-04-06T17:39:21,2025.0,4.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Jawa Tengah,,-7.530713,110.642617,,,31317.0,2025-04-07T15:50,2025.0,4.0,7.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Kerala,,9.790855,76.250898,,,31227.0,2025-04-26T08:27:20,2025.0,4.0,26.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,AE,Sharjah,,25.223119,55.28663,,,29981.0,2025-04-24T12:15:54,2025.0,4.0,24.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,LK,Gampaha,,7.369199,79.842836,,,31324.0,2025-04-25T06:03,2025.0,4.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,LK,Gampaha,,7.298658,79.948959,,,31324.0,2025-04-25T14:00,2025.0,4.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,LK,Gampaha,,7.276013,79.805618,,,31324.0,2025-04-25T14:00,2025.0,4.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.410423,34.860443,,,,2025-04-20,2025.0,4.0,20.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,West,,1.308239,103.76484,,,31447.0,2025-04-27T12:05:36,2025.0,4.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Karnataka,,13.338481,74.722904,,,31032.0,2025-05-08T06:17:25,2025.0,5.0,8.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.831585,35.042633,,,,2025-05-10,2025.0,5.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Puducherry,,11.879691,79.824194,,,31115.0,2025-05-16T11:33,2025.0,5.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TR,Mugla,,36.65599,28.238995,,,28505.0,2025-06-27T22:55:03,2025.0,6.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,CN,Guangdong,,22.559574,114.020915,,,30278.0,2025-07-27T11:36:54,2025.0,7.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.430366,34.869096,,,,2025-08-23,2025.0,8.0,23.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,VN,Khánh Hòa,,12.297999,109.365693,,,31092.0,2025-09-05,2025.0,9.0,5.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IL,HaZafon,,33.143842,35.150474,,,29012.0,2025-10-26T14:48,2025.0,10.0,26.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TW,Taiwan,,24.591871,121.892877,,,30069.0,2025-12-18T16:16,2025.0,12.0,18.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Kerala,,8.987037,76.522063,,,31262.0,2024-01-05T15:34:22,2024.0,1.0,5.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,KH,Kaôh Kong,,10.720888,103.205539,,,31179.0,2024-01-09T10:21:05,2024.0,1.0,9.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,VN,Khanh Hoa Province,,10.936,108.287,,,,2024-01-27,2024.0,1.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.141545,34.783099,,,,2024-01-16,2024.0,1.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.202525,34.794707,,,,2024-01-16,2024.0,1.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.028733,34.708647,,,,2024-01-16,2024.0,1.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TH,Phangnga,,8.771974,98.283547,,,31271.0,2024-02-12T04:49,2024.0,2.0,12.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TW,,,23.789573,121.623615,,,30154.0,2024-02-02T09:33,2024.0,2.0,2.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.001072,34.719696,,,,2024-02-07,2024.0,2.0,7.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.240656,34.785103,,,,2024-02-26,2024.0,2.0,26.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.758305,34.595754,,,,2024-02-07,2024.0,2.0,7.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.699436,34.561382,,,,2024-02-07,2024.0,2.0,7.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.216362,34.807204,,,,2024-02-10,2024.0,2.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.793177,34.956797,,,,2024-03-10,2024.0,3.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.752615,34.954818,,,,2024-03-30,2024.0,3.0,30.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.807797,34.963259,,,,2024-03-10,2024.0,3.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.154566,34.791074,,,,2024-03-13,2024.0,3.0,13.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.862597,34.975269,,,,2024-03-05,2024.0,3.0,5.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Nusa Tenggara Timur,,-8.26373,124.598122,,,31287.0,2024-04-24T16:52,2024.0,4.0,24.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Chanthaburi,,12.682513,102.193023,,,31069.0,2024-04-27T05:47:29,2024.0,4.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,PH,Oriental Mindoro,,13.404027,120.930268,,,31020.0,2024-04-25T13:31:02,2024.0,4.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.264495,34.823732,,,,2024-04-24,2024.0,4.0,24.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.537886,34.892521,,,,2024-04-15,2024.0,4.0,15.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Adult,PRESENT,ASIA,TH,Rayong,,12.728116,101.644611,,,31069.0,2024-05-30T06:01:05,2024.0,5.0,30.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,PH,Camarines Sur,,13.939959,123.656379,,,30994.0,2024-06-11T17:41,2024.0,6.0,11.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Chanthaburi,,12.686389,102.121346,,,31069.0,2024-07-01T06:44:33,2024.0,7.0,1.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.382545,103.911901,,,31447.0,2024-07-06T12:49,2024.0,7.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.297114,103.970123,,,31447.0,2024-07-06T10:56,2024.0,7.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.302466,103.824817,,,31447.0,2024-07-06T12:19,2024.0,7.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,MY,Sabah,,6.81132,116.863746,,,31337.0,2024-07-22T10:43,2024.0,7.0,22.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Sumatera Barat,,-1.060741,100.583645,,,31448.0,2024-07-09T16:30:46,2024.0,7.0,9.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.270023,103.840834,,,31447.0,2024-08-04T19:16,2024.0,8.0,4.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Banten,,-6.033633,106.599275,,,31362.0,2024-08-18T10:02:28,2024.0,8.0,18.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.325532,103.812964,,,31447.0,2024-08-27T16:03,2024.0,8.0,27.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,IN,Daman and Diu,,20.694118,70.983378,,,30453.0,2024-08-31T17:34,2024.0,8.0,31.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,MY,Sabah,,5.874823,116.170789,,,31368.0,2024-08-01T19:02,2024.0,8.0,1.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,29.534205,34.942539,,,,2024-08-17,2024.0,8.0,17.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SA,Jizan,,17.256843,42.409539,,,30748.0,2024-09-11T17:22:09,2024.0,9.0,11.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Rayong,,12.69442,101.793774,,,31069.0,2024-10-03T07:23:19,2024.0,10.0,3.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.161414,34.792251,,,,2024-10-29,2024.0,10.0,29.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,SG,East,,1.239375,103.851609,,,31447.0,2024-11-23T16:07,2024.0,11.0,23.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,MY,Sabah,,4.491464,118.900097,,,31403.0,2024-11-15T10:32:17,2024.0,11.0,15.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Phuket,,7.907094,98.598205,,,31302.0,2024-11-28T07:53:11,2024.0,11.0,28.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,EG,Janub Sina',,27.963768,34.576363,,,29680.0,2024-12-12T12:59,2024.0,12.0,12.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Goa,,15.652478,73.713912,,,30870.0,2024-12-23T23:33:41,2024.0,12.0,23.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,PH,Bohol,,9.459136,123.951433,,,31236.0,2024-12-15T10:16:08,2024.0,12.0,15.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Papua Barat,,-2.247157,130.424118,,,31438.0,2024-12-19T08:34,2024.0,12.0,19.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Adult,PRESENT,ASIA,TH,Rayong,,12.914409,101.45656,,,31057.0,2023-04-23T15:39:43,2023.0,4.0,23.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TR,Mugla,,36.743306,29.040908,,,28505.0,2023-04-16T15:36:16,2023.0,4.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TH,Rayong,,12.948668,101.571174,,,31057.0,2023-05-09T08:10:07,2023.0,5.0,9.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.236194,126.559472,,,,2023-06-17,2023.0,6.0,17.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Sulawesi Tenggara,,-5.273259,123.53426,,,31384.0,2023-06-10T15:48,2023.0,6.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,TH,Rayong,,12.801785,101.414342,,,31057.0,2023-07-06T06:03:16,2023.0,7.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,CN,Guangdong,,23.519892,117.054545,,,30175.0,2023-09-10T11:48:38,2023.0,9.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TH,Prachuap Khiri Khan,,12.507724,99.876729,,,31081.0,2023-10-26T15:03:47,2023.0,10.0,26.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Jawa Barat,,-6.307844,107.612364,,,31356.0,2023-11-11T08:42:54,2023.0,11.0,11.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.106866,34.750308,,,,2023-11-08,2023.0,11.0,8.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.603824,34.894168,,,,2023-11-10,2023.0,11.0,10.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TW,Taiwan,,23.141636,121.240151,,,30217.0,2023-12-29T13:48:49,2023.0,12.0,29.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Juvenile,PRESENT,ASIA,SG,East,,1.323123,103.877341,,,31447.0,2023-12-26T11:07:44,2023.0,12.0,26.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.219564,34.79881,,,,2023-12-17,2023.0,12.0,17.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Sulawesi Utara,,1.763432,125.010991,,,31444.0,2023-12-01T10:44,2023.0,12.0,1.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Andhra Pradesh,,17.621183,83.207494,,,30716.0,2022-06-25T17:05:38,2022.0,6.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Andhra Pradesh,,17.783372,83.347422,,,30716.0,2022-06-25T17:10:58,2022.0,6.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,HK,Islands,,22.200725,113.85483,,,30298.0,2022-07-02,2022.0,7.0,2.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Papua Barat,,-2.280179,130.545221,,,31438.0,2022-09-16T09:58,2022.0,9.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Bengkulu,,-4.867747,103.36425,,,31394.0,2021-01-25T06:51:03,2021.0,1.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TL,Manatuto,,-8.458524,125.816305,,,31279.0,2021-09-12T04:17,2021.0,9.0,12.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Maharashtra,,19.160544,72.888495,,,30598.0,2021-10-17T08:58:19,2021.0,10.0,17.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,33.047139,35.102708,,,,2020-02-28,2020.0,2.0,28.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Nusa Tenggara Timur,,-9.765158,119.370323,,,31227.0,2020-07-21T05:05:11,2020.0,7.0,21.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TL,Manatuto,,-8.574746,125.814585,,,31279.0,2020-10-16T10:13,2020.0,10.0,16.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.805523,34.935868,,,,2019-04-29,2019.0,4.0,29.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.697111,34.565195,,,,2019-05-14,2019.0,5.0,14.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,32.065628,34.737888,,,,2019-09-19,2019.0,9.0,19.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Maharashtra,,16.008976,73.449202,,,30841.0,2019-11-29T07:07,2019.0,11.0,29.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TW,Tainan,,23.090227,120.146101,,,30217.0,2019-12-24T13:30,2019.0,12.0,24.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,TW,Tainan,,23.032564,120.137689,,,30217.0,2019-12-02T13:48,2019.0,12.0,2.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,MY,,,6.01534,115.996,0.0,0.0,100.0,2018-01-20T09:30Z,2018.0,1.0,20.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,MY,,,6.00658,116.008,0.0,0.0,100.0,2018-01-20T14:00Z,2018.0,1.0,20.0
BOLD:AAB5512,10433110,,,,,,PRESENT,ASIA,CN,,,25.5,119.76,,,,2018-01-06,2018.0,1.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,CN,,,25.5,119.76,,,,2018-01-06,2018.0,1.0,6.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.900332,34.634917,,,,2018-01-08,2018.0,1.0,8.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,MY,,,3.7759,103.4102,,,10.0,2018-08-13,2018.0,8.0,13.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,MY,,,3.7759,103.4102,,,10.0,2018-08-13,2018.0,8.0,13.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,IN,Goa,,15.424421,73.865219,,,30885.0,2018-10-25T09:51,2018.0,10.0,25.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,BD,,,20.62,92.32,,,,2018-12-19,2018.0,12.0,19.0
BOLD:AAB5513,9855923,,,,,,PRESENT,ASIA,BD,,,20.622766,92.320114,,,,2018-12-19,2018.0,12.0,19.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,BD,,,20.63,92.33,,,,2018-12-19,2018.0,12.0,19.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.634314,34.516158,,,,2017-01-31,2017.0,1.0,31.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.632067,34.515921,,,,2017-02-22,2017.0,2.0,22.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,1.0,,,,,PRESENT,ASIA,IL,,,31.631833,34.509356,,,,2017-02-22,2017.0,2.0,22.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,Adult,PRESENT,ASIA,IN,Maharashtra,,17.816745,73.040853,,,30699.0,2017-04-22T16:42,2017.0,4.0,22.0
BOLD:AAB5512,10433110,,,,,,PRESENT,ASIA,CN,,,25.2,118.89,,,,2017-05-18,2017.0,5.0,18.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,CN,,,25.2,118.89,,,,2017-05-18,2017.0,5.0,18.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,ID,Jakarta Raya,,-6.130981,106.895652,,,31362.0,2017-06-15T19:06,2017.0,6.0,15.0
BOLD:AAB5513,9855923,,,,,Adult,PRESENT,ASIA,PS,,,31.513542,35.027924,,,,2017-06-19,2017.0,6.0,19.0
BOLD:AAB5512,10433110,,,,,,PRESENT,ASIA,CN,,,24.9,118.89,,,,2017-07-20,2017.0,7.0,20.0
"Scomberomorus commerson (Lacepède, 1800)",2374255,,,,,,PRESENT,ASIA,CN,,,24.9,118.89,,,,2017-07-20,2017.0,7.0,20.0
BOLD:AAB5512,10433110,,,,,,PRESENT,ASIA,ID,Kalimantan Selatan,,-3.318,114.563,5.0,0.0,,2017-07-09,2017.0,7.0,9.0
BOLD:AAB5512,10433110,,,,,,PRESENT,ASIA,ID,Kalimantan Selatan,,-3.318,114.563,5.0,0.0,,2017-07-09,2017.0,7.0,9.0
