fish_type,genus,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,source
Ca Trich,Sardinella,34.837388,127.549375,2024-10-03T12:37,1.0,gbif
Ca Trich,Escualosa,1.756487,102.931237,2025-12-15T17:43:46,1.0,gbif
Ca Trich,Herklotsichthys,27.729722,129.020556,2022-07-30,1.0,gbif
Ca Trich,Herklotsichthys,27.729722,129.020556,2022-07-31,1.0,gbif
Ca Trich,Herklotsichthys,27.729722,129.020556,2022-07-30,1.0,gbif
Ca Trich,Konosirus,32.110556,130.285833,2020-05-31,1.0,gbif
Ca Trich,Konosirus,31.4775,130.514444,2020-11-27,1.0,gbif
Ca Trich,Konosirus,31.595556,130.563333,2020-06-10,1.0,gbif
Ca Trich,Konosirus,31.707778,130.619167,2022-06-12,1.0,gbif
Ca Trich,Konosirus,32.110556,130.285833,2020-05-31,1.0,gbif
Ca Trich,Konosirus,31.707778,130.619167,2022-06-12,1.0,gbif
Ca Trich,Konosirus,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Konosirus,31.707778,130.619167,2022-06-12,1.0,gbif
Ca Trich,Konosirus,32.110556,130.285833,2020-05-31,1.0,gbif
Ca Trich,Konosirus,31.707778,130.619167,2022-06-12,1.0,gbif
Ca Trich,Sardinella,31.428889,130.173611,2020-02-12,1.0,gbif
Ca Trich,Sardinella,31.283333,131.083333,2021-03-08,1.0,gbif
Ca Trich,Sardinella,31.4775,130.514444,2020-11-27,1.0,gbif
Ca Trich,Sardinella,31.283333,131.083333,2021-03-08,1.0,gbif
Ca Trich,Sardinella,31.480833,130.514444,2020-11-17,1.0,gbif
Ca Trich,Sardinella,31.488056,130.539167,2022-06-19,1.0,gbif
Ca Trich,Sardinella,31.4775,130.514444,2020-11-27,1.0,gbif
Ca Trich,Sardinella,31.291389,131.116389,2021-10-12,1.0,gbif
Ca Trich,Sardinella,31.480833,130.514444,2020-11-17,1.0,gbif
Ca Trich,Sardinella,31.480833,130.514444,2020-11-17,1.0,gbif
Ca Trich,Sardinella,31.480833,130.514444,2020-11-17,1.0,gbif
Ca Trich,Sardinella,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Sardinella,31.428889,130.173611,2020-02-12,1.0,gbif
Ca Trich,Sardinella,31.4775,130.514444,2020-11-27,1.0,gbif
Ca Trich,Sardinella,31.595556,130.563333,2020-09-01,1.0,gbif
Ca Trich,Sardinella,31.428889,130.173611,2020-02-12,1.0,gbif
Ca Trich,Sardinella,31.291389,131.116389,2021-10-12,1.0,gbif
Ca Trich,Sardinops,31.428889,130.196944,2022-04-08,1.0,gbif
Ca Trich,Sardinops,31.428889,130.196944,2022-04-08,1.0,gbif
Ca Trich,Sardinops,31.428889,130.196944,2022-04-08,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.532778,2022-07-26,1.0,gbif
Ca Trich,Spratelloides,31.234722,130.433333,2022-06-27,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.532778,2022-07-26,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,27.329722,128.571944,2021-08-23,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.680278,129.531389,2020-03-14,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,29.683333,129.533333,2020-04-10,1.0,gbif
Ca Trich,Spratelloides,28.553224,129.71538,2025-01-07T10:27,1.0,gbif
Ca Trich,Spratelloides,29.68,129.532778,2022-07-26,1.0,gbif
Ca Trich,Spratelloides,28.108056,129.349167,2022-03-02,1.0,gbif
Ca Trich,Spratelloides,29.68,129.532778,2022-07-26,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.595556,130.563333,2020-06-14,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.595556,130.563333,2020-11-06,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.595556,130.563333,2021-05-12,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.595556,130.563333,2020-11-06,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Spratelloides,31.283333,131.083333,2020-02-19,1.0,gbif
Ca Trich,Konosirus,35.30402,139.400384,2024-09-21T13:48:58,1.0,gbif
Ca Trich,Konosirus,35.42942,139.687649,2025-04-28T14:54:18,1.0,gbif
Ca Trich,Konosirus,35.315919,139.464054,2025-06-08T19:07,1.0,gbif
Ca Trich,Konosirus,35.429193,139.687654,2024-10-26T15:59:48,1.0,gbif
Ca Trich,Sardinella,35.201389,139.148611,2020-10-12,1.0,gbif
Ca Trich,Sardinella,35.31592,139.464078,2025-06-08T19:10,1.0,gbif
Ca Trich,Sardinops,35.212222,139.148611,2022-08-06,1.0,gbif
Ca Trich,Clupeichthys,13.98272,99.57335,2021-09-14,1.0,gbif
Ca Trich,Clupeichthys,13.90699,99.66615,2021-09-16,1.0,gbif
Ca Trich,Clupeichthys,13.90704,99.65862,2021-08-13,1.0,gbif
Ca Trich,Clupeichthys,15.14139,98.44989,2023-02-18,1.0,gbif
Ca Trich,Clupeichthys,14.19011,99.07561,2021-06-15,1.0,gbif
Ca Trich,Clupeichthys,13.98272,99.57335,2022-06-13,1.0,gbif
Ca Trich,Clupeichthys,13.98272,99.57335,2021-08-12,1.0,gbif
Ca Trich,Clupeichthys,13.96991,99.63201,2021-08-12,1.0,gbif
Ca Trich,Clupeichthys,13.90699,99.66615,2021-08-15,1.0,gbif
Ca Trich,Clupeichthys,13.96991,99.63201,2021-07-27,1.0,gbif
Ca Trich,Clupeichthys,13.98272,99.57335,2021-10-09,1.0,gbif
Ca Trich,Clupeichthys,13.98272,99.57335,2021-07-26,1.0,gbif
Ca Trich,Clupeichthys,14.67605,98.58993,2021-02-28,1.0,gbif
Ca Trich,Clupeichthys,14.53348,99.15523,2021-06-05,1.0,gbif
Ca Trich,Clupeichthys,13.90704,99.65862,2021-09-14,1.0,gbif
Ca Trich,Sundasalanx,14.67605,98.58993,2021-02-28,1.0,gbif
Ca Trich,Sundasalanx,13.98272,99.57335,2022-06-13,1.0,gbif
Ca Trich,Sundasalanx,15.14139,98.44989,2021-04-06,1.0,gbif
Ca Trich,Sundasalanx,15.12401,98.45347,2024-05-15,1.0,gbif
Ca Trich,Sundasalanx,15.13969,98.52666,2020-02-02,1.0,gbif
Ca Trich,Sundasalanx,15.14139,98.44989,2023-02-18,1.0,gbif
Ca Trich,Sardinella,13.346653,74.701161,2025-05-08T06:23:58,1.0,gbif
Ca Trich,Sardinella,12.854211,74.833772,2025-04-29T10:33:50,1.0,gbif
Ca Trich,Amblygaster,8.560949,76.998581,2024-03-01T07:58:22,1.0,gbif
Ca Trich,Ehirava,10.899143,76.223513,2025-06-11T17:50:11,1.0,gbif
Ca Trich,Escualosa,9.748859,76.283783,2025-04-26T08:27:20,1.0,gbif
Ca Trich,Sardinella,8.561072,76.998533,2025-03-08T10:48:30,1.0,gbif
Ca Trich,Sardinella,9.799426,76.275781,2025-02-24T07:28:07,1.0,gbif
Ca Trich,Sardinella,9.790521,76.304643,2025-09-15T19:05:19,1.0,gbif
Ca Trich,Clupea,56.821114,138.466331,2024-06-27T12:18,1.0,gbif
Ca Trich,Hilsa,10.936,108.287,2024-01-27,1.0,gbif
Ca Trich,Herklotsichthys,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Herklotsichthys,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Herklotsichthys,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Sardinella,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Sardinella,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Sardinella,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Sardinella,12.279,109.193,2025-08-20,1.0,gbif
Ca Trich,Spratelloides,12.279,109.193,2025-08-18,1.0,gbif
Ca Trich,Spratelloides,12.279,109.193,2025-08-18,1.0,gbif
Ca Trich,Spratelloides,12.279,109.193,2025-08-18,1.0,gbif
Ca Trich,Spratelloides,12.279,109.193,2025-08-18,1.0,gbif
Ca Trich,Spratelloides,12.279,109.193,2025-08-18,1.0,gbif
Ca Trich,Hilsa,22.40386,89.472438,2023-04-12T11:07,1.0,gbif
Ca Trich,Tenualosa,22.901623,89.566551,2021-09-18T09:47,1.0,gbif
Ca Trich,Konosirus,33.430278,133.409722,2021-08-04,1.0,gbif
Ca Trich,Anodontostoma,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Anodontostoma,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Anodontostoma,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Anodontostoma,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Anodontostoma,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Nematalosa,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Nematalosa,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Nematalosa,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Nematalosa,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Nematalosa,11.0653,103.698,2023-02-04,1.0,gbif
Ca Trich,Konosirus,32.882123,130.525696,2020-05-25,1.0,gbif
Ca Trich,Konosirus,38.850847,121.26208,2025-07-15T16:18:03,1.0,gbif
Ca Trich,Tenualosa,17.953112,101.679743,2025-05-20T13:45:52,1.0,gbif
Ca Trich,Escualosa,18.14357,72.984842,2022-02-22T09:52:59,1.0,gbif
Ca Trich,Sardinella,19.172538,72.756928,2024-02-22T10:24:53,1.0,gbif
Ca Trich,Clupeonella,36.689813,52.242992,2025-07-07T16:51:30,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.476944,131.666389,2021-04-18,1.0,gbif
Ca Trich,Sardinella,32.480278,131.712222,2021-10-13,1.0,gbif
Ca Trich,Sardinella,32.480278,131.712222,2021-10-13,1.0,gbif
Ca Trich,Sardinella,32.480278,131.712222,2021-10-13,1.0,gbif
Ca Trich,Sardinella,32.480278,131.712222,2021-10-13,1.0,gbif
Ca Trich,Sardinella,32.476944,131.661667,2021-10-30,1.0,gbif
Ca Trich,Sardinella,32.042222,131.4975,2022-01-20,1.0,gbif
Ca Trich,Sardinella,32.042222,131.4975,2022-01-20,1.0,gbif
Ca Trich,Herklotsichthys,36.653279,29.115621,2025-09-27T16:37,1.0,gbif
Ca Trich,Sardinella,36.981588,28.397873,2024-01-13T13:59:29,1.0,gbif
Ca Trich,Sardinella,32.728056,130.095,2020-03-07,1.0,gbif
Ca Trich,Sardinella,32.728056,130.095,2020-03-07,1.0,gbif
Ca Trich,Sardinella,32.728056,130.095,2020-03-07,1.0,gbif
Ca Trich,Nematalosa,25.148397,121.38737,2022-12-06,1.0,gbif
Ca Trich,Nematalosa,25.148858,121.385958,2022-07-01,1.0,gbif
Ca Trich,Anodontostoma,1.426947,103.853571,2024-08-09T13:17:43,1.0,gbif
Ca Trich,Anodontostoma,1.452846,103.778494,2025-02-08T08:15:54,1.0,gbif
Ca Trich,Anodontostoma,1.443399,103.736385,2025-08-23T07:50,1.0,gbif
Ca Trich,Spratelloides,22.524853,114.284519,2025-05-02T11:30:39,1.0,gbif
Ca Trich,Tenualosa,1.521582,103.853565,2025-07-19T09:19:58,1.0,gbif
Ca Trich,Hilsa,19.79996,85.843798,2025-02-28T06:39:41,1.0,gbif
Ca Trich,Nematalosa,19.6894,85.283556,2025-02-14T16:35:25,1.0,gbif
Ca Trich,Spratelloides,32.860278,131.983056,2022-05-25,1.0,gbif
Ca Trich,Sardinella,34.54389,133.699382,2025-11-08T06:46,1.0,gbif
Ca Trich,Herklotsichthys,26.443025,127.802139,2022-05-02T14:43,1.0,gbif
Ca Trich,Herklotsichthys,26.499797,127.842408,2020-05-04T10:51,1.0,gbif
Ca Trich,Nematalosa,24.388611,123.783056,2020-07-14,1.0,gbif
Ca Trich,Nematalosa,24.388611,123.783056,2020-07-14,1.0,gbif
Ca Trich,Nematalosa,24.35194,124.253411,2024-04-01T17:44,1.0,gbif
Ca Trich,Spratelloides,26.174167,127.641389,2020-12-31,1.0,gbif
Ca Trich,Spratelloides,34.959703,32.311837,2025-09-21T10:55:43,1.0,gbif
Ca Trich,Herklotsichthys,-2.219008,130.546753,2024-10-11T21:22,1.0,gbif
Ca Trich,Anodontostoma,12.86155,99.996817,2022-11-03T16:55:36,1.0,gbif
Ca Trich,Clupeichthys,12.897863,99.628782,2024-01-13T20:40,1.0,gbif
Ca Trich,Herklotsichthys,7.762705,98.391571,2023-02-25T01:33:19,1.0,gbif
Ca Trich,Sardinella,7.609345,98.339058,2023-12-16T12:30,1.0,gbif
Ca Trich,Spratelloides,7.772242,98.32878,2023-12-13T13:51:39,1.0,gbif
Ca Trich,Sardinella,12.232513,99.993184,2024-10-29T11:20,1.0,gbif
Ca Trich,Gudusia,31.252,73.919,2021-02-24,1.0,gbif
Ca Trich,Sardinella,20.892233,107.203521,2023-03-09T09:45:49,1.0,gbif
Ca Trich,Tenualosa,24.012197,89.246761,2025-09-09T12:21:43,1.0,gbif
Ca Trich,Tenualosa,24.36455,88.634109,2020-08-31T10:52:49,1.0,gbif
Ca Trich,Clupeichthys,13.71467,99.807361,2024-05-11,1.0,gbif
Ca Trich,Anodontostoma,12.632989,101.486675,2025-08-02T07:30:10,1.0,gbif
Ca Trich,Sardinella,12.675231,101.633328,2025-02-01T07:46:42,1.0,gbif
Ca Trich,Sardinella,12.938278,101.523506,2025-10-31T16:43:26,1.0,gbif
Ca Trich,Clupeichthys,0.303554,100.607163,2021-02-18T18:07:20,1.0,gbif
Ca Trich,Amblygaster,6.895713,116.85211,2024-07-22T10:41,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Konosirus,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Sardinella,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Sardinella,33.073611,130.145556,2022-07-03,1.0,gbif
Ca Trich,Herklotsichthys,22.390433,114.3847,2025-06-21T13:25:48,1.0,gbif
Ca Trich,Spratelloides,22.263044,114.228727,2023-09-29T09:33,1.0,gbif
Ca Trich,Clupea,46.494335,142.36728,2022-05-21T08:56,1.0,gbif
Ca Trich,Clupea,46.60085,142.416372,2022-05-24T21:58,1.0,gbif
Ca Trich,Clupea,51.731997,143.302263,2022-09-22T21:02,1.0,gbif
Ca Trich,Clupea,46.614494,142.43135,2023-05-12T10:26,1.0,gbif
Ca Trich,Clupea,46.861056,143.159743,2022-11-02,1.0,gbif
Ca Trich,Clupea,47.305061,142.962469,2024-06-30T16:50:22,1.0,gbif
Ca Trich,Clupea,43.94902,145.592538,2024-08-23T15:05,1.0,gbif
Ca Trich,Clupea,43.949428,145.586381,2024-10-10T09:22,1.0,gbif
Ca Trich,Clupea,43.949195,145.586076,2025-12-18T14:32:15,1.0,gbif
Ca Trich,Clupea,46.597069,143.087997,2021-05-07T18:40:25,1.0,gbif
Ca Trich,Clupea,46.807251,143.144913,2020-02-13T09:09:27,1.0,gbif
Ca Trich,Clupanodon,22.309085,114.068157,2021-01-22T19:58:10,1.0,gbif
Ca Trich,Nematalosa,22.270357,114.048048,2021-01-22T21:17:30,1.0,gbif
Ca Trich,Nematalosa,22.384651,114.196592,2021-01-27T22:56,1.0,gbif
Ca Trich,Nematalosa,22.388371,114.205138,2020-12-24T16:24,1.0,gbif
Ca Trich,Nematalosa,22.2478,114.092936,2021-01-27T19:35:31,1.0,gbif
Ca Trich,Nematalosa,22.251646,114.195165,2021-01-27T20:54:36,1.0,gbif
Ca Trich,Nematalosa,22.375369,114.184122,2021-01-27T20:22,1.0,gbif
Ca Trich,Nematalosa,22.382497,114.194345,2021-01-27T21:21,1.0,gbif
Ca Trich,Konosirus,36.357906,120.686577,2021-12-12T19:30:46,1.0,gbif
Ca Trich,Konosirus,36.073134,120.314241,2025-07-02T22:47,1.0,gbif
Ca Trich,Konosirus,36.073373,120.31425,2025-08-12T21:03,1.0,gbif
Ca Trich,Konosirus,36.050142,120.346733,2025-09-01T18:03:23,1.0,gbif
Ca Trich,Konosirus,36.180711,120.277147,2025-09-07T10:01:52,1.0,gbif
Ca Trich,Konosirus,36.180731,120.277017,2025-09-07T09:59:25,1.0,gbif
Ca Trich,Konosirus,36.180964,120.277333,2025-09-07T09:48:02,1.0,gbif
Ca Trich,Konosirus,36.180683,120.277077,2025-09-07T10:07:12,1.0,gbif
Ca Trich,Konosirus,36.18087,120.277214,2025-10-06T11:15:07,1.0,gbif
Ca Trich,Konosirus,36.097796,120.539398,2025-11-20T14:55:17,1.0,gbif
Ca Trich,Konosirus,36.098444,120.530692,2025-11-30T16:21,1.0,gbif
Ca Trich,Konosirus,36.098789,120.530664,2025-11-30T15:20,1.0,gbif
Ca Trich,Konosirus,36.098781,120.530694,2025-12-10T14:55:27,1.0,gbif
Ca Trich,Konosirus,36.098495,120.530869,2025-12-14T14:35:21,1.0,gbif
Ca Trich,Konosirus,36.098518,120.530792,2025-12-10T14:55:32,1.0,gbif
Ca Trich,Sardinella,36.111951,120.320475,2023-06-20T18:04,1.0,gbif
Ca Trich,Sardinella,36.049886,120.345453,2025-09-08T00:01,1.0,gbif
Ca Trich,Sardinella,36.050115,120.33977,2025-09-07T21:26:52,1.0,gbif
Ca Trich,Sardinella,36.180714,120.277237,2025-10-06T11:19:04,1.0,gbif
Ca Trich,Sardinella,36.098475,120.530844,2025-12-14T14:34:09,1.0,gbif
Ca Trich,Sardinella,36.098579,120.53067,2025-12-14T14:33:35,1.0,gbif
Ca Trich,Konosirus,35.416464,132.889667,2025-09-21T08:11,1.0,gbif
Ca Trich,Sardinella,31.748,34.628,2020-06-02,1.0,gbif
Ca Trich,Sardinella,31.748,34.628,2020-06-02,1.0,gbif
Ca Trich,Nematalosa,22.23492,114.197572,2022-01-16T18:44:20,1.0,gbif
Ca Trich,Amblygaster,-0.79346,119.89309,2024-11-04T17:01,1.0,gbif
Ca Trich,Amblygaster,-0.79346,119.89309,2025-04-23T09:30,1.0,gbif
Ca Trich,Herklotsichthys,-0.79346,119.89309,2025-05-01T07:11,1.0,gbif
Ca Trich,Herklotsichthys,-0.79346,119.89309,2025-05-23T11:14,1.0,gbif
Ca Trich,Herklotsichthys,-0.13779,119.846804,2025-09-26T07:53,1.0,gbif
Ca Trich,Sardinella,-0.79346,119.89309,2025-04-10T22:56,1.0,gbif
Ca Trich,Spratelloides,-1.371444,120.766603,2024-09-17T13:20,1.0,gbif
Ca Trich,Spratelloides,-0.79346,119.89309,2025-05-07T11:02,1.0,gbif
Ca Trich,Spratelloides,1.611165,124.782839,2025-08-18T09:32,1.0,gbif
Ca Trich,Herklotsichthys,27.992575,34.485217,2022-11-26T14:00,1.0,gbif
Ca Trich,Spratelloides,28.080453,34.918697,2024-09-05T18:30:52,1.0,gbif
Ca Trich,Hilsa,24.198935,120.495853,2025-10-01T14:00,1.0,gbif
Ca Trich,Nematalosa,22.918487,120.198171,2022-12-07T11:01,1.0,gbif
Ca Trich,Nematalosa,23.290784,120.141689,2024-04-16T06:58:02,1.0,gbif
Ca Trich,Nematalosa,23.290959,120.141536,2024-05-17T06:22:22,1.0,gbif
Ca Trich,Nematalosa,23.290843,120.141705,2024-06-25T07:35:07,1.0,gbif
Ca Trich,Nematalosa,23.255008,120.216112,2023-07-09T16:24,1.0,gbif
Ca Trich,Nematalosa,23.199178,120.112889,2020-10-21T13:36Z,1.0,gbif
Ca Trich,Nematalosa,23.172114,120.092939,2021-01-15T10:02Z,1.0,gbif
Ca Trich,Nematalosa,23.191252,120.097545,2021-09-13T13:23Z,1.0,gbif
Ca Trich,Nematalosa,23.172595,120.092458,2021-09-14T16:12Z,1.0,gbif
Ca Trich,Nematalosa,23.198814,120.098033,2020-01-08T15:59Z,1.0,gbif
Ca Trich,Nematalosa,23.196617,120.090453,2025-11-30T12:40:35,1.0,gbif
Ca Trich,Nematalosa,24.740031,121.803375,2023-04-11T15:08,1.0,gbif
Ca Trich,Nematalosa,23.738037,120.186067,2023-11-17T08:37:27,1.0,gbif
Ca Trich,Nematalosa,23.737762,120.1856,2023-11-17T08:34:02,1.0,gbif
Ca Trich,Nematalosa,23.553981,120.161592,2023-11-03T15:54:16,1.0,gbif
Ca Trich,Sardinella,23.352234,121.501047,2024-10-17T08:36,1.0,gbif
Ca Trich,Hilsa,12.954207,80.261229,2025-03-09T01:49:28,1.0,gbif
Ca Trich,Sardinella,11.786745,79.796145,2025-06-03T14:35,1.0,gbif
Ca Trich,Konosirus,35.740585,139.809371,2022-07-12T13:56,1.0,gbif
Ca Trich,Konosirus,35.614258,139.83017,2022-12-15T13:47,1.0,gbif
Ca Trich,Konosirus,35.630933,139.899164,2023-02-13T00:20,1.0,gbif
Ca Trich,Konosirus,35.61555,139.83165,2024-07-15T18:54:14,1.0,gbif
Ca Trich,Sardinella,35.630163,139.900817,2022-09-03T01:59:54,1.0,gbif
Ca Trich,Clupeichthys,16.038972,105.247578,2022-06-05,1.0,gbif
